id,code,name,utv,utch,plg,plgp,plgo,sumrg,obz,obzsumrg,plgpsumrg,plgsumrg,level,isLeaf,loaded,expanded
1,0,Итого,27000467208.0,27000467208.0,27000467208.0,2094784905.4,9536838537.3,2061240509.469,2965321019.06,904080509.5909998,98.39867110725649,7.634092008816324,0,True,True,False
2,1,Государственные услуги общего характера,1014451604.0,1014451604.0,1014462926.6,48382648.8,292023687.8,40927022.351,198128719.647,157201697.296,84.59028880411361,4.034353674034006,0,True,True,False
3,2,Оборона,1187630161.0,1187630161.0,1187630161.0,24107319.0,177998227.0,21817394.466,105284638.259,83467243.79300001,90.50112319001545,1.8370529128048978,0,True,True,False
4,3,"Общественный порядок, безопасность, правовая, судебная, уголовно-исполнительная деятельность",1278199119.0,1278199119.0,1278199119.0,77437872.6,263896350.3,66466984.512,112774245.614,46307261.10199999,85.83265820760681,5.200049313443471,0,True,True,False
5,4,Образование,1643205800.0,1643205800.0,1643205800.0,48954563.1,902966476.3,46909952.962,57546930.084,10636977.122000001,95.82345340551103,2.854782581828764,0,True,True,False
6,5,Здравоохранение,2383119489.0,2383119489.0,2383119489.0,260396022.0,332254728.0,259605705.575,303783801.449,44178095.87400001,99.6964944322383,10.893524507406687,0,True,True,False
7,6,Социальная помощь и социальное обеспечение,5455884724.0,5455884724.0,5455884724.0,468010075.9,522083718.9,467330213.94,467523441.032,193227.09200000763,99.85473347797212,8.565617449434953,0,True,True,False
8,7,Жилищно-коммунальное хозяйство,460451982.0,460451982.0,460451982.0,5000000.0,218007244.0,5000000.0,5000000.0,0.0,100.0,1.0858895597065754,0,True,True,False
9,8,"Культура, спорт, туризм и информационное пространство",342779903.0,342779903.0,342779903.0,10532404.0,198260372.0,6168454.256,82824647.019,76656192.763,58.5664417734071,1.7995378964793043,0,True,True,False
10,9,Топливно-энергетический комплекс и недропользование,167876720.0,167876720.0,167876720.0,90000.0,84998364.0,90000.0,8581579.743,8491579.743,100.0,0.053610768664052996,0,True,True,False
11,10,"Сельское, водное, лесное, рыбное хозяйство, особо охраняемые природные территории, охрана окружающей среды и животного мира, земельные отношения",723573448.0,723573448.0,723573448.0,32030689.0,197249968.0,27586322.099,71480768.812,43894446.71300001,86.12466031873369,3.8125116635015055,0,True,True,False
12,11,"Промышленность, архитектурная, градостроительная и строительная деятельность",140359848.0,140359848.0,140359848.0,0.0,11452730.0,0.0,3313369.0,3313369.0,0.0,0.0,0,True,True,False
13,12,Транспорт и коммуникации,858088614.0,858088614.0,858088614.0,9413583.0,518531720.0,9329194.154,349094681.089,339765486.935,99.10354170139041,1.087206379596595,0,True,True,False
14,13,Прочие,1040635643.0,1040635643.0,1040624320.4,1611434.0,192379956.0,1533197.55,91508129.708,89974932.158,95.14491750825663,0.14733439531863549,0,True,True,False
15,14,Обслуживание долга,2022608817.0,2022608817.0,2022608817.0,194362942.0,194362942.0,194157071.255,194157071.255,0.0,99.89407921958703,9.599338716568049,0,True,True,False
16,15,Трансферты,5265026806.0,5265026806.0,5265026806.0,311604825.0,4827521526.0,311604825.0,311604825.0,0.0,100.0,5.918390095277323,0,True,True,False
17,16,Погашение займов,3016574530.0,3016574530.0,3016574530.0,602850527.0,602850527.0,602714171.349,602714171.349,0.0,99.97738151583302,19.9800855359274,0,True,True,False
