id,code,name,utv,utch,plg,plgp,plgo,sumrg,obz,obzsumrg,plgpsumrg,plgsumrg,level,isLeaf,loaded,expanded
1,0,Итого,21504671667.0,21504671667.0,21580077585.0,15556331831.5,18585273192.2,14773812038.169,15570898701.388,797086663.2189999,94.96976664031763,68.46042133063537,0,True,True,False
2,1,Государственные услуги общего характера,1014451604.0,1014451604.0,1294742440.0,933652775.8,1112062349.3,869819033.958,978632332.612,108813298.65400004,93.16301054347488,67.1808544375822,0,True,True,False
3,2,Оборона,1187630161.0,1187630161.0,1173203070.9,750474412.9,825792844.7,713000092.663,793580431.184,80580338.52100003,95.00658255726655,60.773800405758884,0,True,True,False
4,3,"Общественный порядок, безопасность, правовая, судебная, уголовно-исполнительная деятельность",1278199119.0,1278199119.0,1274064602.9,877752586.2,1021618670.2,825963469.933,922012055.535,96048585.602,94.0998047648931,64.82901008731885,0,True,True,False
5,4,Образование,1643205800.0,1643205800.0,1633457162.9,945898985.2,1496706645.0,921353821.611,1037515737.104,116161915.49300003,97.40509674150773,56.40514134911568,0,True,True,False
6,5,Здравоохранение,2266635626.0,2266635626.0,2315373302.2,1753388757.5,1780233896.1,1364206812.102,1381099606.884,16892794.782000065,77.80401273058807,58.91951897371239,0,True,True,False
7,6,Социальная помощь и социальное обеспечение,76573046.0,76573046.0,77817309.2,32441554.5,63153366.1,31724016.866,33681191.013,1957174.1469999962,97.78821439028145,40.76730124973275,0,True,True,False
8,7,Жилищно-коммунальное хозяйство,460451982.0,460451982.0,458909130.0,289877008.9,458903650.0,256812490.7,257236537.7,424047.0,88.59360446505559,55.961512620156405,0,True,True,False
9,8,"Культура, спорт, туризм и информационное пространство",342779903.0,342779903.0,356838600.1,188606711.9,341320415.4,183168242.827,261902429.726,78734186.89900002,97.11650289737118,51.33083774447864,0,True,True,False
10,9,Топливно-энергетический комплекс и недропользование,167876720.0,167876720.0,166015048.0,94073688.9,165711639.0,93334458.294,98842875.148,5508416.854000002,99.21420046918134,56.220480865083985,0,True,True,False
11,10,"Сельское, водное, лесное, рыбное хозяйство, особо охраняемые природные территории, охрана окружающей среды и животного мира, земельные отношения",723573448.0,723573448.0,789228936.8,489241923.9,639822959.4,474570098.514,543075276.61,68505178.09600002,97.00111035680604,60.13085384808461,0,True,True,False
12,11,"Промышленность, архитектурная, градостроительная и строительная деятельность",140359848.0,140359848.0,140394292.0,14551922.0,20394292.0,14065439.55,17646086.33,3580646.7799999975,96.65691961515462,10.018526643519097,0,True,True,False
13,12,Транспорт и коммуникации,858088614.0,858088614.0,841251297.0,597032976.4,794807999.5,576639615.363,762971791.982,186332176.61899996,96.5842153041582,68.5454652396215,0,True,True,False
14,13,Прочие,1040635643.0,1040635643.0,696819058.0,506586734.7,590459790.4,366402656.608,399950560.38,33547903.772000015,72.32772425929849,52.58218075430422,0,True,True,False
15,14,Обслуживание долга,2022608817.0,2022608817.0,2022608817.0,1959322474.0,1960122474.0,1959322471.709,1959322471.709,0.0,99.99999988307184,96.87105362346496,0,True,True,False
16,15,Трансферты,5265026806.0,5265026806.0,5322779988.0,3965655677.6,5156388560.0,3965655677.6,3965655677.6,0.0,100.0,74.5034678596601,0,True,True,False
17,16,Погашение займов,3016574530.0,3016574530.0,3016574530.0,2157773641.1,2157773641.1,2157773639.871,2157773639.871,0.0,99.99999994304314,71.53059267761569,0,True,True,False
