id,code,name,utv,utch,plg,plgp,plgo,sumrg,obz,obzsumrg,plgpsumrg,plgsumrg,level,isLeaf,loaded,expanded
1,0,Итого,11520467815.0,12127366171.5,12862772312.9,3381379618.2,10136023075.0,3334621208.495,5822803495.713,2488182287.2180004,98.6171795247914,25.92459173945517,0,True,True,False
2,1,Государственные услуги общего характера,330733637.2,339636272.1,365873730.2,116791883.2,273487585.0,114723255.494,151039874.788,36316619.293999985,98.22879154841814,31.35596956668304,0,True,True,False
3,2,Оборона,68660352.4,64322404.6,65034529.2,11129068.9,58991961.6,10677854.055,27817498.889,17139644.834,95.94561908948197,16.418745836019674,0,True,True,False
4,3,"Общественный порядок, безопасность, правовая, судебная, уголовно-исполнительная деятельность",291862091.0,302049716.1,302047834.1,77979918.5,224167740.9,76679647.394,100941337.951,24261690.55700001,98.33255646965057,25.386590710865153,0,True,True,False
5,4,Образование,5005750655.0,5021817906.2,5059294336.2,1549066324.3,4161099070.2,1544883308.72,2577802873.357,1032919564.6369998,99.72996536595099,30.53554915091876,0,True,True,False
6,5,Здравоохранение,307894771.0,316812434.0,348231628.9,57686127.9,265781949.0,56754718.332,105841197.855,49086479.523,98.38538379692496,16.297979167279486,0,True,True,False
7,6,Социальная помощь и социальное обеспечение,677644184.4,685798080.7,686687100.0,195203915.9,518706840.0,194437054.217,235376429.191,40939374.97400001,99.60714841223121,28.315233272475922,0,True,True,False
8,7,Жилищно-коммунальное хозяйство,1230244727.7,1393049622.5,1636179056.7,291254834.4,1441605433.4,284944565.87,765671192.642,480726626.77199996,97.83342015832991,17.415243441919067,0,True,True,False
9,8,"Культура, спорт, туризм и информационное пространство",554081353.3,575217314.2,577232106.8,165502640.8,458905391.8,162533176.148,268935628.115,106402451.96700001,98.20579016887807,28.15733467236165,0,True,True,False
10,9,Топливно-энергетический комплекс и недропользование,169350210.0,259466352.6,300788090.7,79379057.6,286346912.5,76841517.721,202573332.29,125731814.56899999,96.80326278023236,25.54672877578793,0,True,True,False
11,10,"Сельское, водное, лесное, рыбное хозяйство, особо охраняемые природные территории, охрана окружающей среды и животного мира, земельные отношения",699228597.2,713723882.4,879175983.7,176688241.1,567593896.1,165496124.304,223764187.192,58268062.88800001,93.66561310117653,18.824004223535752,0,True,True,False
12,11,"Промышленность, архитектурная, градостроительная и строительная деятельность",38052685.9,41483549.0,62165140.8,14559278.9,50481248.6,14412674.349,31688826.037,17276151.688,98.99305074099513,23.184495624917815,0,True,True,False
13,12,Транспорт и коммуникации,827597641.8,962724970.4,1027073039.5,203221950.7,908682153.9,193355011.018,528787394.859,335432383.841,95.1447470866148,18.82582869784306,0,True,True,False
14,13,Прочие,577036501.1,688131966.2,746210406.1,195329192.5,595237716.7,191296316.305,354977737.979,163681421.67399997,97.93534384523707,25.63570740118629,0,True,True,False
15,14,Обслуживание долга,60635388.0,60262977.6,60469070.6,4175471.6,19433588.9,4175021.174,4175021.174,0.0,99.98921257182063,6.904391174816568,0,True,True,False
16,15,Трансферты,437012012.0,455565050.0,496765238.5,215553555.7,215939236.5,215553519.562,215553519.562,0.0,99.99998323479292,43.3914257392227,0,True,True,False
17,16,Погашение займов,244683007.0,247303672.9,249545020.9,27858156.2,89562349.9,27857443.832,27857443.832,0.0,99.9974428745575,11.16329379425418,0,True,True,False
