id,code,name,utv,utch,plg,plgp,plgo,sumrg,obz,obzsumrg,plgpsumrg,plgsumrg,level,isLeaf,loaded,expanded,parentCode,parent_id
1,1.0,I. ДОХОДЫ,21392054673.0,21392054673.0,21392054673.0,6001985936.0,0.0,4980046445.298,0.0,0.0,82.97331080747138,23.279888357725497,0,False,True,False,,
6,1.0,НАЛОГОВЫЕ ПОСТУПЛЕНИЯ,15193343932.0,15193343932.0,15193343932.0,3016833077.0,0.0,3101409793.409,0.0,0.0,102.8034934068379,20.41295061370167,1,False,True,False,1.0,1.0
7,1.0,Налоговые поступления,15193343932.0,15193343932.0,15193343932.0,3016833077.0,0.0,3101409793.409,0.0,0.0,102.8034934068379,20.41295061370167,2,False,True,False,1.0,6.0
8,1.0,Подоходный налог,5087546655.0,5087546655.0,5087546655.0,978414297.0,0.0,1018977948.706,0.0,0.0,104.14585639543246,20.02886691377182,3,False,True,False,1.0,7.0
9,1.0,Корпоративный подоходный налог,5087546655.0,5087546655.0,5087546655.0,978414297.0,0.0,1018977948.706,0.0,0.0,104.14585639543246,20.02886691377182,4,False,True,False,1.0,8.0
10,5.0,"Внутренние налоги на товары, работы и услуги",7795818765.0,7795818765.0,7795818765.0,1676495547.0,0.0,1671664906.408,0.0,0.0,99.71186081581641,21.443096059558023,3,False,True,False,1.0,7.0
11,1.0,Hалог на добавленную стоимость,6510033023.0,6510033023.0,6510033023.0,1377530910.0,0.0,1320629221.743,0.0,0.0,95.8692986237964,20.286060256180054,4,False,True,False,5.0,10.0
12,2.0,Акцизы,149702349.0,149702349.0,149702349.0,41014666.0,0.0,28395646.702,0.0,0.0,69.23290976452179,18.968070235157096,4,False,True,False,5.0,10.0
13,3.0,Поступления за использование природных и других ресурсов,1104017514.0,1104017514.0,1104017514.0,251714423.0,0.0,314557916.324,0.0,0.0,124.96618690936117,28.49211288182517,4,False,True,False,5.0,10.0
14,4.0,Сборы за ведение предпринимательской и профессиональной деятельности,15444143.0,15444143.0,15444143.0,2744660.0,0.0,3884159.911,0.0,0.0,141.51697882433524,25.149727705836444,4,False,True,False,5.0,10.0
15,5.0,Налог на игорный бизнес,16621736.0,16621736.0,16621736.0,3490888.0,0.0,4197961.728,0.0,0.0,120.25483853964951,25.255856115149466,4,False,True,False,5.0,10.0
16,6.0,Hалоги на международную торговлю и внешние операции,2305622997.0,2305622997.0,2305622997.0,361080694.0,0.0,408563733.095,0.0,0.0,113.15025696029043,17.72031826654269,3,False,True,False,1.0,7.0
17,1.0,Таможенные платежи,2226108451.0,2226108451.0,2226108451.0,343964612.0,0.0,391451487.758,0.0,0.0,113.8057445740959,17.58456500994614,4,False,True,False,6.0,16.0
18,2.0,Прочие налоги на международную торговлю и операции,79514546.0,79514546.0,79514546.0,17116082.0,0.0,17112245.337,0.0,0.0,99.97758445536778,21.520899254081137,4,False,True,False,6.0,16.0
19,7.0,Прочие налоги,0.0,0.0,0.0,0.0,0.0,1064231.677,0.0,0.0,0.0,0.0,3,False,True,False,1.0,7.0
20,1.0,Прочие налоги,0.0,0.0,0.0,0.0,0.0,1064231.677,0.0,0.0,0.0,0.0,4,False,True,False,7.0,19.0
21,8.0,"Обязательные платежи, взимаемые за совершение юридически значимых действий и (или) выдачу документов уполномоченными на то государственными органами или должностными лицами",4355515.0,4355515.0,4355515.0,842539.0,0.0,1138973.523,0.0,0.0,135.18347791615582,26.15014580365353,3,False,True,False,1.0,7.0
22,1.0,Государственная пошлина,4355515.0,4355515.0,4355515.0,842539.0,0.0,1138973.523,0.0,0.0,135.18347791615582,26.15014580365353,4,False,True,False,8.0,21.0
23,2.0,НЕНАЛОГОВЫЕ ПОСТУПЛЕНИЯ,435325855.0,435325855.0,435325855.0,228387789.0,0.0,194580699.474,0.0,0.0,85.19750566611948,44.69771258451902,1,False,True,False,1.0,1.0
24,2.0,Неналоговые поступления,435325855.0,435325855.0,435325855.0,228387789.0,0.0,194580699.474,0.0,0.0,85.19750566611948,44.69771258451902,2,False,True,False,2.0,23.0
25,1.0,Доходы от государственной собственности,344471687.0,344471687.0,344471687.0,166819179.0,0.0,29995373.05,0.0,0.0,17.980770094786283,8.707645412378987,3,False,True,False,2.0,24.0
26,1.0,Поступления части чистого дохода государственных предприятий,17700648.0,17700648.0,17700648.0,0.0,0.0,261568.794,0.0,0.0,0.0,1.4777356964558586,4,False,True,False,1.0,25.0
27,3.0,"Дивиденды на государственные пакеты акций, находящиеся в государственной собственности",231168083.0,231168083.0,231168083.0,150000000.0,0.0,5344.851,0.0,0.0,0.0035632339999999998,0.0023121059493321143,4,False,True,False,1.0,25.0
28,4.0,"Доходы на доли участия в юридических лицах, находящиеся в государственной собственности",10440605.0,10440605.0,10440605.0,0.0,0.0,533954.356,0.0,0.0,0.0,5.1142089562817485,4,False,True,False,1.0,25.0
29,5.0,"Доходы от аренды  имущества, находящегося в государственной собственности",65347382.0,65347382.0,65347382.0,13968435.0,0.0,16669151.582,0.0,0.0,119.33442495168572,25.508522410278044,4,False,True,False,1.0,25.0
30,6.0,Вознаграждения за размещение бюджетных средств на банковских счетах,4558200.0,4558200.0,4558200.0,1050000.0,0.0,981747.698,0.0,0.0,93.49978076190476,21.53805664516695,4,False,True,False,1.0,25.0
31,7.0,"Вознаграждения по кредитам, выданным из государственного бюджета",1488998.0,1488998.0,1488998.0,189442.0,0.0,201269.767,0.0,0.0,106.24347663137002,13.517128095538073,4,False,True,False,1.0,25.0
32,9.0,Прочие доходы от государственной собственности,13767771.0,13767771.0,13767771.0,1611302.0,0.0,11342336.002,0.0,0.0,703.9236593760822,82.38324128139551,4,False,True,False,1.0,25.0
33,2.0,"Поступления от реализации товаров (работ, услуг) государственными учреждениями, финансируемыми из государственного бюджета",6393334.0,6393334.0,6393334.0,1354229.0,0.0,1538952.062,0.0,0.0,113.64045977452852,24.071197625526835,3,False,True,False,2.0,24.0
34,1.0,"Поступления от реализации товаров (работ, услуг) государственными учреждениями, финансируемыми из государственного бюджета",6393334.0,6393334.0,6393334.0,1354229.0,0.0,1538952.062,0.0,0.0,113.64045977452852,24.071197625526835,4,False,True,False,2.0,33.0
35,3.0,"Поступления денег от проведения государственных закупок, организуемых государственными учреждениями, финансируемыми из государственного бюджета",681986.0,681986.0,681986.0,148065.0,0.0,73109.303,0.0,0.0,49.376492081180565,10.720059209426587,3,False,True,False,2.0,24.0
