id,code,name,utv,utch,plg,plgp,plgo,sumrg,obz,obzsumrg,plgpsumrg,plgsumrg,level,isLeaf,loaded,expanded,parentCode,parent_id
1,1.0,I. ДОХОДЫ,17543276102.0,19063995118.0,19063995118.0,19063995118.0,0.0,19037979030.036,0.0,0.0,99.86353286494793,99.86353286494793,0,False,True,False,,
6,1.0,НАЛОГОВЫЕ ПОСТУПЛЕНИЯ,13559036264.0,14279036264.0,14279036264.0,14279036264.0,0.0,12912428256.671,0.0,0.0,90.42927000070402,90.42927000070402,1,False,True,False,1.0,1.0
7,1.0,Налоговые поступления,13559036264.0,14279036264.0,14279036264.0,14279036264.0,0.0,12912428256.671,0.0,0.0,90.42927000070402,90.42927000070402,2,False,True,False,1.0,6.0
8,1.0,Подоходный налог,4765770732.0,4965770732.0,4965770732.0,4965770732.0,0.0,3889594507.967,0.0,0.0,78.32811295338313,78.32811295338313,3,False,True,False,1.0,7.0
9,1.0,Корпоративный подоходный налог,4765770732.0,4965770732.0,4965770732.0,4965770732.0,0.0,3889594507.967,0.0,0.0,78.32811295338313,78.32811295338313,4,False,True,False,1.0,8.0
10,5.0,"Внутренние налоги на товары, работы и услуги",6620093635.0,7140093635.0,7140093635.0,7140093635.0,0.0,6792709196.115,0.0,0.0,95.13473552808667,95.13473552808667,3,False,True,False,1.0,7.0
11,1.0,Hалог на добавленную стоимость,5509701023.0,5823701023.0,5823701023.0,5823701023.0,0.0,5674110639.799,0.0,0.0,97.43135194251539,97.43135194251539,4,False,True,False,5.0,10.0
12,2.0,Акцизы,168870629.0,168870629.0,168870629.0,168870629.0,0.0,161890429.231,0.0,0.0,95.86654007844076,95.86654007844076,4,False,True,False,5.0,10.0
13,3.0,Поступления за использование природных и других ресурсов,922435946.0,1128435946.0,1128435946.0,1128435946.0,0.0,927227420.607,0.0,0.0,82.16925594171032,82.16925594171032,4,False,True,False,5.0,10.0
14,4.0,Сборы за ведение предпринимательской и профессиональной деятельности,6496440.0,6496440.0,6496440.0,6496440.0,0.0,13552857.363,0.0,0.0,208.61975732862922,208.61975732862922,4,False,True,False,5.0,10.0
15,5.0,Налог на игорный бизнес,12589597.0,12589597.0,12589597.0,12589597.0,0.0,15927849.115,0.0,0.0,126.51595690473651,126.51595690473651,4,False,True,False,5.0,10.0
16,6.0,Hалоги на международную торговлю и внешние операции,2167624788.0,2167624788.0,2167624788.0,2167624788.0,0.0,2215539470.469,0.0,0.0,102.21046939185491,102.21046939185491,3,False,True,False,1.0,7.0
17,1.0,Таможенные платежи,2123791357.0,2123791357.0,2123791357.0,2123791357.0,0.0,2157563890.923,0.0,0.0,101.59020017722955,101.59020017722955,4,False,True,False,6.0,16.0
18,2.0,Прочие налоги на международную торговлю и операции,43833431.0,43833431.0,43833431.0,43833431.0,0.0,57975579.546,0.0,0.0,132.26338487169758,132.26338487169758,4,False,True,False,6.0,16.0
19,7.0,Прочие налоги,0.0,0.0,0.0,0.0,0.0,2141776.341,0.0,0.0,0.0,0.0,3,False,True,False,1.0,7.0
20,1.0,Прочие налоги,0.0,0.0,0.0,0.0,0.0,2141776.341,0.0,0.0,0.0,0.0,4,False,True,False,7.0,19.0
21,8.0,"Обязательные платежи, взимаемые за совершение юридически значимых действий и (или) выдачу документов уполномоченными на то государственными органами или должностными лицами",5547109.0,5547109.0,5547109.0,5547109.0,0.0,12443305.779,0.0,0.0,224.32055650970622,224.32055650970622,3,False,True,False,1.0,7.0
22,1.0,Государственная пошлина,5547109.0,5547109.0,5547109.0,5547109.0,0.0,12443305.779,0.0,0.0,224.32055650970622,224.32055650970622,4,False,True,False,8.0,21.0
23,2.0,НЕНАЛОГОВЫЕ ПОСТУПЛЕНИЯ,351081214.0,351800230.0,351800230.0,351800230.0,0.0,1617610083.317,0.0,0.0,459.8092739498777,459.8092739498777,1,False,True,False,1.0,1.0
24,2.0,Неналоговые поступления,351081214.0,351800230.0,351800230.0,351800230.0,0.0,1617610083.317,0.0,0.0,459.8092739498777,459.8092739498777,2,False,True,False,2.0,23.0
25,1.0,Доходы от государственной собственности,300650556.0,300650556.0,300650556.0,300650556.0,0.0,1475915153.034,0.0,0.0,490.90717564946067,490.90717564946067,3,False,True,False,2.0,24.0
26,1.0,Поступления части чистого дохода государственных предприятий,600255.0,600255.0,600255.0,600255.0,0.0,23325639.235,0.0,0.0,3885.955008288144,3885.955008288144,4,False,True,False,1.0,25.0
