id,code,name,utv,utch,plg,plgp,plgo,sumrg,obz,obzsumrg,plgpsumrg,plgsumrg,level,isLeaf,loaded,expanded,parentCode,parent_id
1,1.0,I. ДОХОДЫ,20194797994.0,20194797994.0,20194797994.0,1285340409.0,0.0,1143012513.874,0.0,0.0,88.92683260174388,5.659935366590922,0,False,True,False,,
6,1.0,НАЛОГОВЫЕ ПОСТУПЛЕНИЯ,15759823678.0,15759823678.0,15759823678.0,642228670.0,0.0,490862580.484,0.0,0.0,76.43112234214023,3.1146451287346695,1,False,True,False,1.0,1.0
7,1.0,Налоговые поступления,15759823678.0,15759823678.0,15759823678.0,642228670.0,0.0,490862580.484,0.0,0.0,76.43112234214023,3.1146451287346695,2,False,True,False,1.0,6.0
8,1.0,Подоходный налог,4802014221.0,4802014221.0,4802014221.0,312247151.0,0.0,210894318.866,0.0,0.0,67.5408304577293,4.391788719486176,3,False,True,False,1.0,7.0
9,1.0,Корпоративный подоходный налог,4802014221.0,4802014221.0,4802014221.0,312247151.0,0.0,210894318.866,0.0,0.0,67.5408304577293,4.391788719486176,4,False,True,False,1.0,8.0
10,5.0,"Внутренние налоги на товары, работы и услуги",8711245287.0,8711245287.0,8711245287.0,248612531.0,0.0,219642182.586,0.0,0.0,88.34718897817744,2.521363770043042,3,False,True,False,1.0,7.0
11,1.0,Hалог на добавленную стоимость,7341442312.0,7341442312.0,7341442312.0,222980579.0,0.0,202501921.23,0.0,0.0,90.81594555820038,2.758339746115,4,False,True,False,5.0,10.0
12,2.0,Акцизы,190313599.0,190313599.0,190313599.0,8448512.0,0.0,10275058.342,0.0,0.0,121.61974016252803,5.399014256464143,4,False,True,False,5.0,10.0
13,3.0,Поступления за использование природных и других ресурсов,1148607846.0,1148607846.0,1148607846.0,15984643.0,0.0,5407796.85,0.0,0.0,33.83120192299571,0.47081315601600027,4,False,True,False,5.0,10.0
14,4.0,Сборы за ведение предпринимательской и профессиональной деятельности,12663802.0,12663802.0,12663802.0,739055.0,0.0,1139656.719,0.0,0.0,154.20458815649715,8.999325155273274,4,False,True,False,5.0,10.0
15,5.0,Налог на игорный бизнес,18217728.0,18217728.0,18217728.0,459742.0,0.0,317749.445,0.0,0.0,69.11473065327945,1.7441771279053018,4,False,True,False,5.0,10.0
16,6.0,Hалоги на международную торговлю и внешние операции,2240570679.0,2240570679.0,2240570679.0,81108802.0,0.0,59770720.969,0.0,0.0,73.6920278627713,2.667656125700822,3,False,True,False,1.0,7.0
17,1.0,Таможенные платежи,2185723680.0,2185723680.0,2185723680.0,78169269.0,0.0,54113423.24,0.0,0.0,69.22595533034855,2.4757668929130143,4,False,True,False,6.0,16.0
18,2.0,Прочие налоги на международную торговлю и операции,54846999.0,54846999.0,54846999.0,2939533.0,0.0,5657297.729,0.0,0.0,192.45566316146136,10.314689649656128,4,False,True,False,6.0,16.0
19,7.0,Прочие налоги,0.0,0.0,0.0,0.0,0.0,135951.13,0.0,0.0,0.0,0.0,3,False,True,False,1.0,7.0
20,1.0,Прочие налоги,0.0,0.0,0.0,0.0,0.0,135951.13,0.0,0.0,0.0,0.0,4,False,True,False,7.0,19.0
21,8.0,"Обязательные платежи, взимаемые за совершение юридически значимых действий и (или) выдачу документов уполномоченными на то государственными органами или должностными лицами",5993491.0,5993491.0,5993491.0,260186.0,0.0,419406.933,0.0,0.0,161.1950423927498,6.997706895697349,3,False,True,False,1.0,7.0
22,1.0,Государственная пошлина,5993491.0,5993491.0,5993491.0,260186.0,0.0,419406.933,0.0,0.0,161.1950423927498,6.997706895697349,4,False,True,False,8.0,21.0
23,2.0,НЕНАЛОГОВЫЕ ПОСТУПЛЕНИЯ,361446610.0,361446610.0,361446610.0,21500270.0,0.0,29825186.195,0.0,0.0,138.72005419001715,8.251615970336532,1,False,True,False,1.0,1.0
24,2.0,Неналоговые поступления,361446610.0,361446610.0,361446610.0,21500270.0,0.0,29825186.195,0.0,0.0,138.72005419001715,8.251615970336532,2,False,True,False,2.0,23.0
25,1.0,Доходы от государственной собственности,278678537.0,278678537.0,278678537.0,13896542.0,0.0,13868989.643,0.0,0.0,99.80173227987221,4.976698167107142,3,False,True,False,2.0,24.0
26,1.0,Поступления части чистого дохода государственных предприятий,1188880.0,1188880.0,1188880.0,0.0,0.0,4438.58,0.0,0.0,0.0,0.3733412960096898,4,False,True,False,1.0,25.0
27,3.0,"Дивиденды на государственные пакеты акций, находящиеся в государственной собственности",188471891.0,188471891.0,188471891.0,0.0,0.0,135157.63,0.0,0.0,0.0,0.07171235417805619,4,False,True,False,1.0,25.0
28,4.0,"Доходы на доли участия в юридических лицах, находящиеся в государственной собственности",10298900.0,10298900.0,10298900.0,0.0,0.0,4.712,0.0,0.0,0.0,4.5752459000475776e-05,4,False,True,False,1.0,25.0
29,5.0,"Доходы от аренды  имущества, находящегося в государственной собственности",63853095.0,63853095.0,63853095.0,13375065.0,0.0,12912447.287,0.0,0.0,96.54119278672665,20.222116542667194,4,False,True,False,1.0,25.0
30,6.0,Вознаграждения за размещение бюджетных средств на банковских счетах,4280000.0,4280000.0,4280000.0,300000.0,0.0,463739.004,0.0,0.0,154.579668,10.835023457943924,4,False,True,False,1.0,25.0
31,7.0,"Вознаграждения по кредитам, выданным из государственного бюджета",1223879.0,1223879.0,1223879.0,28305.0,0.0,28331.334,0.0,0.0,100.09303656597774,2.3148803108804055,4,False,True,False,1.0,25.0
32,9.0,Прочие доходы от государственной собственности,9361892.0,9361892.0,9361892.0,193172.0,0.0,324871.096,0.0,0.0,168.1771146957116,3.470143599178457,4,False,True,False,1.0,25.0
33,2.0,"Поступления от реализации товаров (работ, услуг) государственными учреждениями, финансируемыми из государственного бюджета",6775033.0,6775033.0,6775033.0,397701.0,0.0,386487.688,0.0,0.0,97.18046673254531,5.704587534850384,3,False,True,False,2.0,24.0
34,1.0,"Поступления от реализации товаров (работ, услуг) государственными учреждениями, финансируемыми из государственного бюджета",6775033.0,6775033.0,6775033.0,397701.0,0.0,386487.688,0.0,0.0,97.18046673254531,5.704587534850384,4,False,True,False,2.0,33.0
35,3.0,"Поступления денег от проведения государственных закупок, организуемых государственными учреждениями, финансируемыми из государственного бюджета",245070.0,245070.0,245070.0,25910.0,0.0,59106.986,0.0,0.0,228.12422230798916,24.118409434039254,3,False,True,False,2.0,24.0
36,1.0,"Поступления денег от проведения государственных закупок, организуемых государственными учреждениями, финансируемыми из государственного бюджета",245070.0,245070.0,245070.0,25910.0,0.0,59106.986,0.0,0.0,228.12422230798916,24.118409434039254,4,False,True,False,3.0,35.0
37,4.0,"Штрафы, пени, санкции, взыскания, налагаемые государственными учреждениями, финансируемыми из государственного бюджета, а также содержащимися и финансируемыми из бюджета (сметы расходов) Национального Банка Республики Казахстан",868976.0,868976.0,868976.0,32850.0,0.0,2116275.12,0.0,0.0,6442.237808219178,243.53665924030125,3,False,True,False,2.0,24.0
38,1.0,"Штрафы, пени, санкции, взыскания, налагаемые государственными учреждениями, финансируемыми из государственного бюджета, а также содержащимися и финансируемыми из бюджета (сметы расходов) Национального Банка Республики Казахстан, за исключением поступлений от организаций нефтяного сектора, в Фонд компенсации потерпевшим, Фонд поддержки инфраструктуры образования и Специальный государственный фонд",868976.0,868976.0,868976.0,32850.0,0.0,2116275.12,0.0,0.0,6442.237808219178,243.53665924030125,4,False,True,False,4.0,37.0
39,5.0,Гранты,659665.0,659665.0,659665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,False,True,False,2.0,24.0
40,2.0,Финансовая помощь,659665.0,659665.0,659665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,False,True,False,5.0,39.0
41,6.0,Прочие неналоговые поступления,74219329.0,74219329.0,74219329.0,7147267.0,0.0,13394326.758,0.0,0.0,187.40487459052528,18.046952105966895,3,False,True,False,2.0,24.0
42,1.0,Прочие неналоговые поступления,74219329.0,74219329.0,74219329.0,7147267.0,0.0,13394326.758,0.0,0.0,187.40487459052528,18.046952105966895,4,False,True,False,6.0,41.0
43,3.0,ПОСТУПЛЕНИЯ ОТ ПРОДАЖИ ОСНОВНОГО КАПИТАЛА,2750000.0,2750000.0,2750000.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0009454545454545454,1,False,True,False,1.0,1.0
44,3.0,Поступления от продажи основного капитала,2750000.0,2750000.0,2750000.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0009454545454545454,2,False,True,False,3.0,43.0
45,2.0,Продажа товаров из государственного материального резерва,2750000.0,2750000.0,2750000.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0009454545454545454,3,False,True,False,3.0,44.0
