id,code,name,utv,utch,plg,plgp,plgo,sumrg,obz,obzsumrg,plgpsumrg,plgsumrg,level,isLeaf,loaded,expanded,parentCode,parent_id
1,1.0,I. ДОХОДЫ,20194797994.0,20194797994.0,20194797994.0,9019730354.0,0.0,7463248719.111,0.0,0.0,82.74359017618809,36.95629300836967,0,False,True,False,,
6,1.0,НАЛОГОВЫЕ ПОСТУПЛЕНИЯ,15759823678.0,15759823678.0,15759823678.0,5828912327.0,0.0,4456417346.35,0.0,0.0,76.45366916409961,28.2770761742148,1,False,True,False,1.0,1.0
7,1.0,Налоговые поступления,15759823678.0,15759823678.0,15759823678.0,5828912327.0,0.0,4456417346.35,0.0,0.0,76.45366916409961,28.2770761742148,2,False,True,False,1.0,6.0
8,1.0,Подоходный налог,4802014221.0,4802014221.0,4802014221.0,1779765054.0,0.0,1252088131.639,0.0,0.0,70.35131568770538,26.07422789718973,3,False,True,False,1.0,7.0
9,1.0,Корпоративный подоходный налог,4802014221.0,4802014221.0,4802014221.0,1779765054.0,0.0,1252088131.639,0.0,0.0,70.35131568770538,26.07422789718973,4,False,True,False,1.0,8.0
10,5.0,"Внутренние налоги на товары, работы и услуги",8711245287.0,8711245287.0,8711245287.0,3240334678.0,0.0,2511081690.601,0.0,0.0,77.49451646614757,28.82574887827286,3,False,True,False,1.0,7.0
11,1.0,Hалог на добавленную стоимость,7341442312.0,7341442312.0,7341442312.0,2645912067.0,0.0,2008746204.203,0.0,0.0,75.91885721586226,27.3617379097237,4,False,True,False,5.0,10.0
12,2.0,Акцизы,190313599.0,190313599.0,190313599.0,67997431.0,0.0,46967329.045,0.0,0.0,69.07221104426725,24.678913799008132,4,False,True,False,5.0,10.0
13,3.0,Поступления за использование природных и других ресурсов,1148607846.0,1148607846.0,1148607846.0,513510721.0,0.0,440187904.439,0.0,0.0,85.72126860015452,38.323602435064686,4,False,True,False,5.0,10.0
14,4.0,Сборы за ведение предпринимательской и профессиональной деятельности,12663802.0,12663802.0,12663802.0,4633986.0,0.0,7544082.904,0.0,0.0,162.79900077384784,59.572021925169075,4,False,True,False,5.0,10.0
15,5.0,Налог на игорный бизнес,18217728.0,18217728.0,18217728.0,8280473.0,0.0,7636170.01,0.0,0.0,92.21900741660531,41.91614898411042,4,False,True,False,5.0,10.0
16,6.0,Hалоги на международную торговлю и внешние операции,2240570679.0,2240570679.0,2240570679.0,806728064.0,0.0,690885136.12,0.0,0.0,85.6403994047739,30.83523062206421,3,False,True,False,1.0,7.0
17,1.0,Таможенные платежи,2185723680.0,2185723680.0,2185723680.0,788651031.0,0.0,661176503.773,0.0,0.0,83.83638362009572,30.249775386658207,4,False,True,False,6.0,16.0
18,2.0,Прочие налоги на международную торговлю и операции,54846999.0,54846999.0,54846999.0,18077033.0,0.0,29708632.347,0.0,0.0,164.34462639416546,54.16637717407291,4,False,True,False,6.0,16.0
19,7.0,Прочие налоги,0.0,0.0,0.0,0.0,0.0,678379.263,0.0,0.0,0.0,0.0,3,False,True,False,1.0,7.0
20,1.0,Прочие налоги,0.0,0.0,0.0,0.0,0.0,678379.263,0.0,0.0,0.0,0.0,4,False,True,False,7.0,19.0
21,8.0,"Обязательные платежи, взимаемые за совершение юридически значимых действий и (или) выдачу документов уполномоченными на то государственными органами или должностными лицами",5993491.0,5993491.0,5993491.0,2084531.0,0.0,1684008.727,0.0,0.0,80.7859766537413,28.0972929966859,3,False,True,False,1.0,7.0
