id,code,name,utv,utch,plg,plgp,plgo,sumrg,obz,obzsumrg,plgpsumrg,plgsumrg,level,isLeaf,loaded,expanded,parentCode,parent_id
1,1.0,I. ДОХОДЫ,17543276102.0,19063995118.0,19063995118.0,5879294669.0,0.0,5607936538.922,0.0,0.0,95.38451216761084,29.416376285299467,0,False,True,False,,
2,1.0,НАЛОГОВЫЕ ПОСТУПЛЕНИЯ,13559036264.0,14279036264.0,14279036264.0,4302751219.0,0.0,3934154557.488,0.0,0.0,91.43346564206738,27.55196138416362,1,False,True,False,1.0,1.0
3,1.0,Налоговые поступления,13559036264.0,14279036264.0,14279036264.0,4302751219.0,0.0,3934154557.488,0.0,0.0,91.43346564206738,27.55196138416362,2,False,True,False,1.0,2.0
4,1.0,Подоходный налог,4765770732.0,4965770732.0,4965770732.0,1670999592.0,0.0,1320213320.085,0.0,0.0,79.00739930791079,26.586272128461207,3,False,True,False,1.0,3.0
5,1.0,Корпоративный подоходный налог,4765770732.0,4965770732.0,4965770732.0,1670999592.0,0.0,1320213320.085,0.0,0.0,79.00739930791079,26.586272128461207,4,False,True,False,1.0,4.0
6,5.0,"Внутренние налоги на товары, работы и услуги",6620093635.0,7140093635.0,7140093635.0,1936154154.0,0.0,1934811414.484,0.0,0.0,99.93064914210338,27.09784371733943,3,False,True,False,1.0,3.0
7,1.0,Hалог на добавленную стоимость,5509701023.0,5823701023.0,5823701023.0,1672698164.0,0.0,1631630637.314,0.0,0.0,97.54483339733014,28.017074208824816,4,False,True,False,5.0,6.0
8,2.0,Акцизы,168870629.0,168870629.0,168870629.0,39784929.0,0.0,43938196.6,0.0,0.0,110.43929876059349,26.018850560448854,4,False,True,False,5.0,6.0
9,3.0,Поступления за использование природных и других ресурсов,922435946.0,1128435946.0,1128435946.0,217406325.0,0.0,251809335.346,0.0,0.0,115.82429137974711,22.314898443158953,4,False,True,False,5.0,6.0
10,4.0,Сборы за ведение предпринимательской и профессиональной деятельности,6496440.0,6496440.0,6496440.0,2498009.0,0.0,3608739.677,0.0,0.0,144.46463871827524,55.54949598549359,4,False,True,False,5.0,6.0
11,5.0,Налог на игорный бизнес,12589597.0,12589597.0,12589597.0,3766727.0,0.0,3824505.547,0.0,0.0,101.5339191558082,30.378300012303804,4,False,True,False,5.0,6.0
12,6.0,Hалоги на международную торговлю и внешние операции,2167624788.0,2167624788.0,2167624788.0,694245072.0,0.0,670374353.17,0.0,0.0,96.56162934491812,30.926678679871227,3,False,True,False,1.0,3.0
13,1.0,Таможенные платежи,2123791357.0,2123791357.0,2123791357.0,681499777.0,0.0,656562976.386,0.0,0.0,96.34089379694692,30.914664673720115,4,False,True,False,6.0,12.0
14,2.0,Прочие налоги на международную торговлю и операции,43833431.0,43833431.0,43833431.0,12745295.0,0.0,13811376.784,0.0,0.0,108.36451242595797,31.50877416828265,4,False,True,False,6.0,12.0
15,7.0,Прочие налоги,0.0,0.0,0.0,0.0,0.0,357982.903,0.0,0.0,0.0,0.0,3,False,True,False,1.0,3.0
16,1.0,Прочие налоги,0.0,0.0,0.0,0.0,0.0,357982.903,0.0,0.0,0.0,0.0,4,False,True,False,7.0,15.0
17,8.0,"Обязательные платежи, взимаемые за совершение юридически значимых действий и (или) выдачу документов уполномоченными на то государственными органами или должностными лицами",5547109.0,5547109.0,5547109.0,1352401.0,0.0,8397486.846,0.0,0.0,620.9317240966253,151.384925841551,3,False,True,False,1.0,3.0
18,1.0,Государственная пошлина,5547109.0,5547109.0,5547109.0,1352401.0,0.0,8397486.846,0.0,0.0,620.9317240966253,151.384925841551,4,False,True,False,8.0,17.0
19,2.0,НЕНАЛОГОВЫЕ ПОСТУПЛЕНИЯ,351081214.0,351800230.0,351800230.0,50323187.0,0.0,83661303.523,0.0,0.0,166.24802304949407,23.780912116799925,1,False,True,False,1.0,1.0
20,2.0,Неналоговые поступления,351081214.0,351800230.0,351800230.0,50323187.0,0.0,83661303.523,0.0,0.0,166.24802304949407,23.780912116799925,2,False,True,False,2.0,19.0
21,1.0,Доходы от государственной собственности,300650556.0,300650556.0,300650556.0,32932316.0,0.0,44805183.318,0.0,0.0,136.05233023392586,14.902744207131951,3,False,True,False,2.0,20.0
22,1.0,Поступления части чистого дохода государственных предприятий,600255.0,600255.0,600255.0,600255.0,0.0,2146371.173,0.0,0.0,357.5765587958451,357.5765587958451,4,False,True,False,1.0,21.0
23,3.0,"Дивиденды на государственные пакеты акций, находящиеся в государственной собственности",211993590.0,211993590.0,211993590.0,0.0,0.0,13211.906,0.0,0.0,0.0,0.0062322195685256335,4,False,True,False,1.0,21.0
24,4.0,"Доходы на доли участия в юридических лицах, находящиеся в государственной собственности",8018720.0,8018720.0,8018720.0,197278.0,0.0,4424115.231,0.0,0.0,2242.579117286266,55.172337118642375,4,False,True,False,1.0,21.0
25,5.0,"Доходы от аренды  имущества, находящегося в государственной собственности",64798951.0,64798951.0,64798951.0,27330284.0,0.0,27662296.605,0.0,0.0,101.21481578822964,42.68942039663574,4,False,True,False,1.0,21.0
26,6.0,Вознаграждения за размещение бюджетных средств на банковских счетах,2200000.0,2200000.0,2200000.0,650000.0,0.0,1585440.135,0.0,0.0,243.91386692307694,72.06546068181818,4,False,True,False,1.0,21.0
27,7.0,"Вознаграждения по кредитам, выданным из государственного бюджета",2824078.0,2824078.0,2824078.0,741117.0,0.0,429847.534,0.0,0.0,57.999956012343524,15.220809552710653,4,False,True,False,1.0,21.0
28,9.0,Прочие доходы от государственной собственности,10214962.0,10214962.0,10214962.0,3413382.0,0.0,8543900.734,0.0,0.0,250.30602300006265,83.64104275669355,4,False,True,False,1.0,21.0
29,2.0,"Поступления от реализации товаров (работ, услуг) государственными учреждениями, финансируемыми из государственного бюджета",2849306.0,2849306.0,2849306.0,839242.0,0.0,1993197.431,0.0,0.0,237.49972367922484,69.95378632551224,3,False,True,False,2.0,20.0
