id,code,name,utv,utch,plg,plgp,plgo,sumrg,obz,obzsumrg,plgpsumrg,plgsumrg,level,isLeaf,loaded,expanded,month
15,14,Обслуживание долга,60635388.0,60704192.0,60910285.0,3459568.9,18997370.7,3459140.706,3459140.706,0.0,99.98762290873871,5.6790748984346395,0,True,True,False,03.2023
16,15,Трансферты,437012012.0,437393185.1,496177048.7,162445720.7,162445720.7,162445685.446,162445685.446,0.0,99.99997829798174,32.739459810084526,0,True,True,False,03.2023
17,16,Погашение займов,244683007.0,244665634.0,246906982.0,16019172.2,80401879.0,16019092.166,16019092.166,0.0,99.99950038616852,6.487905702885308,0,True,True,False,03.2023
1,0,Итого,11520467815.0,12127366171.5,12862772312.9,3381379618.2,10136023075.0,3334621208.495,5822803495.713,2488182287.2180004,98.6171795247914,25.92459173945517,0,True,True,False,04.2023
2,1,Государственные услуги общего характера,330733637.2,339636272.1,365873730.2,116791883.2,273487585.0,114723255.494,151039874.788,36316619.293999985,98.22879154841814,31.35596956668304,0,True,True,False,04.2023
3,2,Оборона,68660352.4,64322404.6,65034529.2,11129068.9,58991961.6,10677854.055,27817498.889,17139644.834,95.94561908948197,16.418745836019674,0,True,True,False,04.2023
4,3,"Общественный порядок, безопасность, правовая, судебная, уголовно-исполнительная деятельность",291862091.0,302049716.1,302047834.1,77979918.5,224167740.9,76679647.394,100941337.951,24261690.55700001,98.33255646965057,25.386590710865153,0,True,True,False,04.2023
5,4,Образование,5005750655.0,5021817906.2,5059294336.2,1549066324.3,4161099070.2,1544883308.72,2577802873.357,1032919564.6369998,99.72996536595099,30.53554915091876,0,True,True,False,04.2023
6,5,Здравоохранение,307894771.0,316812434.0,348231628.9,57686127.9,265781949.0,56754718.332,105841197.855,49086479.523,98.38538379692496,16.297979167279486,0,True,True,False,04.2023
7,6,Социальная помощь и социальное обеспечение,677644184.4,685798080.7,686687100.0,195203915.9,518706840.0,194437054.217,235376429.191,40939374.97400001,99.60714841223121,28.315233272475922,0,True,True,False,04.2023
8,7,Жилищно-коммунальное хозяйство,1230244727.7,1393049622.5,1636179056.7,291254834.4,1441605433.4,284944565.87,765671192.642,480726626.77199996,97.83342015832991,17.415243441919067,0,True,True,False,04.2023
9,8,"Культура, спорт, туризм и информационное пространство",554081353.3,575217314.2,577232106.8,165502640.8,458905391.8,162533176.148,268935628.115,106402451.96700001,98.20579016887807,28.15733467236165,0,True,True,False,04.2023
10,9,Топливно-энергетический комплекс и недропользование,169350210.0,259466352.6,300788090.7,79379057.6,286346912.5,76841517.721,202573332.29,125731814.56899999,96.80326278023236,25.54672877578793,0,True,True,False,04.2023
11,10,"Сельское, водное, лесное, рыбное хозяйство, особо охраняемые природные территории, охрана окружающей среды и животного мира, земельные отношения",699228597.2,713723882.4,879175983.7,176688241.1,567593896.1,165496124.304,223764187.192,58268062.88800001,93.66561310117653,18.824004223535752,0,True,True,False,04.2023
12,11,"Промышленность, архитектурная, градостроительная и строительная деятельность",38052685.9,41483549.0,62165140.8,14559278.9,50481248.6,14412674.349,31688826.037,17276151.688,98.99305074099513,23.184495624917815,0,True,True,False,04.2023
13,12,Транспорт и коммуникации,827597641.8,962724970.4,1027073039.5,203221950.7,908682153.9,193355011.018,528787394.859,335432383.841,95.1447470866148,18.82582869784306,0,True,True,False,04.2023
14,13,Прочие,577036501.1,688131966.2,746210406.1,195329192.5,595237716.7,191296316.305,354977737.979,163681421.67399997,97.93534384523707,25.63570740118629,0,True,True,False,04.2023
15,14,Обслуживание долга,60635388.0,60262977.6,60469070.6,4175471.6,19433588.9,4175021.174,4175021.174,0.0,99.98921257182063,6.904391174816568,0,True,True,False,04.2023
16,15,Трансферты,437012012.0,455565050.0,496765238.5,215553555.7,215939236.5,215553519.562,215553519.562,0.0,99.99998323479292,43.3914257392227,0,True,True,False,04.2023
17,16,Погашение займов,244683007.0,247303672.9,249545020.9,27858156.2,89562349.9,27857443.832,27857443.832,0.0,99.9974428745575,11.16329379425418,0,True,True,False,04.2023
1,0,Итого,11520467815.0,13290318326.1,13479055871.7,4537178769.2,11175918509.6,4489884571.92,7237243498.845,2747358926.925,98.95762984696461,33.31008206106448,0,True,True,False,05.2023
2,1,Государственные услуги общего характера,330733637.2,379449040.3,408448849.8,155746011.8,332342878.3,153827181.933,204144800.897,50317618.96400002,98.76797495818765,37.66130863346111,0,True,True,False,05.2023
3,2,Оборона,68660352.4,74562755.4,74809662.1,15377547.6,67716943.5,14886691.45,39726536.142,24839844.691999998,96.8079685866165,19.899423459633567,0,True,True,False,05.2023
4,3,"Общественный порядок, безопасность, правовая, судебная, уголовно-исполнительная деятельность",291862091.0,322734671.4,322733671.4,101684535.3,250053536.2,100352172.514,136744867.95,36392695.43599999,98.68970951967364,31.09442286535461,0,True,True,False,05.2023
5,4,Образование,5005750655.0,5093632797.2,5099814853.1,1948420801.8,4324971693.2,1939640403.459,2906117714.695,966477311.2360001,99.54935821189713,38.03354551744089,0,True,True,False,05.2023
6,5,Здравоохранение,307894771.0,355930420.0,364930973.2,72517471.2,286148728.1,71291584.491,134261624.296,62970039.80500001,98.30952915385168,19.535635428766067,0,True,True,False,05.2023
7,6,Социальная помощь и социальное обеспечение,677644184.4,692671637.0,694198886.9,245939997.0,543758589.4,244932744.649,289059477.022,44126732.373000026,99.5904479290532,35.28279132551862,0,True,True,False,05.2023
8,7,Жилищно-коммунальное хозяйство,1230244727.7,1816142470.3,1870722144.0,440971116.2,1747082670.6,427180590.172,1048378415.898,621197825.7260001,96.87269176565628,22.835063536405116,0,True,True,False,05.2023
9,8,"Культура, спорт, туризм и информационное пространство",554081353.3,603547893.5,604531971.0,218627779.2,498736106.4,215446022.592,325850333.034,110404310.44199997,98.54466956594325,35.63848281433572,0,True,True,False,05.2023
10,9,Топливно-энергетический комплекс и недропользование,169350210.0,314365380.0,322141274.9,115472782.0,310159488.9,110521911.092,264277894.957,153755983.865,95.7125213212582,34.308522286164205,0,True,True,False,05.2023
11,10,"Сельское, водное, лесное, рыбное хозяйство, особо охраняемые природные территории, охрана окружающей среды и животного мира, земельные отношения",699228597.2,861319763.0,888484826.5,263041709.5,601182534.4,261774937.53,324166165.441,62391227.91099998,99.51841402931576,29.46307350697339,0,True,True,False,05.2023
12,11,"Промышленность, архитектурная, градостроительная и строительная деятельность",38052685.9,58545416.8,74898513.7,23715438.3,68547510.9,23075459.936,48026830.604,24951370.668,97.30142721418731,30.808969091732457,0,True,True,False,05.2023
13,12,Транспорт и коммуникации,827597641.8,1091348586.1,1129329598.4,313853117.4,1040327523.3,310483194.673,688315901.442,377832706.76900005,98.92627393510797,27.492699661186883,0,True,True,False,05.2023
14,13,Прочие,577036501.1,822850205.9,816233837.5,318088560.2,728545814.8,312751202.391,524452461.429,211701259.03800005,98.32205288815035,38.31637308113926,0,True,True,False,05.2023
15,14,Обслуживание долга,60635388.0,59450523.6,59450523.6,6478791.8,21156279.0,6478117.335,6478117.335,0.0,99.98958964848971,10.896653120478152,0,True,True,False,05.2023
16,15,Трансферты,437012012.0,492510153.0,497069673.0,252008801.7,252059940.0,252008764.725,252008764.725,0.0,99.99998532789341,50.69888154793946,0,True,True,False,05.2023
17,16,Погашение займов,244683007.0,251256612.6,251256612.6,45234308.2,103128272.6,45233592.978,45233592.978,0.0,99.99841885058385,18.002946274696374,0,True,True,False,05.2023
1,0,Итого,11520467815.0,13447823962.0,13622304085.1,5882389711.5,11742917364.2,5854472290.249,8516272361.712,2661800071.4630003,99.5254068053937,42.977107644018815,0,True,True,False,06.2023
2,1,Государственные услуги общего характера,330733637.2,390348474.8,431324368.6,194520085.2,364739558.0,193862678.907,251541823.751,57679144.84399998,99.66203680595551,44.9459137994551,0,True,True,False,06.2023
3,2,Оборона,68660352.4,82792331.9,82873527.6,20611424.5,72348806.8,20487429.426,47524480.315,27037050.889,99.39841579605525,24.72131936374819,0,True,True,False,06.2023
