id,code,name,utv,utch,plg,plgp,plgo,sumrg,obz,obzsumrg,plgpsumrg,plgsumrg,level,isLeaf,loaded,expanded
1,0,Итого,27000467208.0,27000467208.0,27494452782.0,25219209704.1,26384195167.1,24280992134.78,24772764172.946,491772038.16600037,96.27975031601616,88.31233095381414,0,True,True,False
2,101,Администрация Президента Республики Казахстан,18409928.0,18409928.0,18409928.0,14724369.0,16853304.0,14277479.56,14728484.385,451004.82499999925,96.96496712354873,77.55315262504014,0,True,True,False
3,106,Национальный центр по правам человека,1300889.0,1300889.0,1292589.7,1202346.7,1210052.7,1117958.779,1137803.121,19844.341999999946,92.98139870970662,86.48984120792547,0,True,True,False
4,107,Аппарат Высшего Судебного Совета Республики Казахстан      ,823560.0,823560.0,1085329.0,1026041.6,1031713.6,908283.317,951086.805,42803.48800000001,88.52304984515249,83.68737193975284,0,True,True,False
5,109,Аппарат Правительства Республики Казахстан,6150082.0,6150082.0,6457190.0,5952295.0,6035838.0,5363053.706,5864294.884,501241.1779999994,90.10060331351185,83.05553508569517,0,True,True,False
6,201,Министерство внутренних дел Республики Казахстан,598149910.0,598149910.0,601476046.5,552292805.3,564286620.5,517722339.426,546880072.135,29157732.70899999,93.74055473070636,86.07530465072311,0,True,True,False
7,202,Министерство по чрезвычайным ситуациям Республики Казахстан,237734294.0,237734294.0,232096288.1,207804810.6,213050172.7,170117316.508,207179708.781,37062392.273,81.86399343538585,73.29600912648115,0,True,True,False
8,204,Министерство иностранных дел Республики Казахстан,112112109.0,112112109.0,110233561.2,101560541.4,102364576.4,99488356.305,101353464.222,1865107.9169999957,97.9596553283045,90.2523289839973,0,True,True,False
9,207,Министерство экологии и природных ресурсов Республики Казахстан,88857893.0,88857893.0,85929203.8,79570641.5,83361599.7,72758205.648,76598599.226,3840393.577999994,91.43850580618984,84.67226790247531,0,True,True,False
10,208,Министерство обороны Республики Казахстан,575039724.0,575039724.0,566523283.9,506452217.7,535959100.6,501990304.451,520473463.357,18483158.906000018,99.11898633413763,88.6089448954774,0,True,True,False
11,211,Министерство торговли и интеграции Республики Казахстан,20755203.0,20755203.0,19807780.8,16611403.4,19518292.8,15703776.545,18136155.61,2432379.0649999995,94.53612176440191,79.28084778179694,0,True,True,False
12,212,Министерство сельского хозяйства Республики Казахстан,499556079.0,499556079.0,567079407.0,548880172.6,558135932.2,433530741.16,448616347.817,15085606.656999946,78.98458767537562,76.44974157208287,0,True,True,False
13,213,Министерство труда и социальной защиты населения Республики  Казахстан,5455884724.0,5455884724.0,5387204875.7,4913524091.3,4942046912.9,4912207018.264,4916369423.981,4162405.7170000076,99.9731949409115,91.18285143417198,0,True,True,False
14,217,Министерство финансов Республики Казахстан,10932084632.0,10932084632.0,11092658840.8,10582969719.6,11000463470.1,10550638056.024,10557725625.986,7087569.961999893,99.6944934698611,95.11369823452617,0,True,True,False
15,221,Министерство юстиции Республики Казахстан,46094819.0,46094819.0,44328989.8,40147795.2,42865825.2,36702213.253,40712306.811,4010093.5579999983,91.41775549607266,82.7950589864333,0,True,True,False
16,223,"Министерство цифрового развития, инноваций и аэрокосмической промышленности Республики Казахстан",208642336.0,208642336.0,225091959.6,194205979.0,222362992.4,167715852.364,214720249.065,47004396.701000005,86.35977801898673,74.5099259262924,0,True,True,False
17,224,Министерство просвещения Республики Казахстан ,1019465418.0,1019465418.0,1051353857.7,943802384.9,1046988145.1,811421938.344,825559723.062,14137784.718000054,85.973711374969,77.17876644492574,0,True,True,False
