id,code,name,utv,utch,plg,plgp,plgo,sumrg,obz,obzsumrg,plgpsumrg,plgsumrg,level,isLeaf,loaded,expanded
1,0,Итого,27000467208.0,27000467208.0,27494452782.0,22962599347.5,25298897873.4,21680011519.897,22495450274.348,815438754.4510002,94.41444843332756,78.8523113800265,0,True,True,False
2,101,Администрация Президента Республики Казахстан,18409928.0,18409928.0,18409928.0,13431237.0,16017932.0,13155948.421,15739184.61,2583236.1889999993,97.95038551549645,71.46116172208822,0,True,True,False
3,106,Национальный центр по правам человека,1300889.0,1300889.0,1292589.7,1120520.7,1134696.7,1039114.679,1065405.802,26291.122999999905,92.73498285216864,80.39014073839517,0,True,True,False
4,107,Аппарат Высшего Судебного Совета Республики Казахстан      ,823560.0,823560.0,1085329.0,878816.6,920357.6,785458.446,803032.791,17574.344999999972,89.37683311853691,72.37053888728671,0,True,True,False
5,109,Аппарат Правительства Республики Казахстан,6150082.0,6150082.0,6457190.0,5381420.0,5694994.0,4967548.192,5525930.94,558382.7480000006,92.30924536646461,76.93049441010717,0,True,True,False
6,201,Министерство внутренних дел Республики Казахстан,598149910.0,598149910.0,601476046.5,483194364.3,531778670.5,436453800.857,510848280.654,74394479.79699999,90.32675732658582,72.56378760163976,0,True,True,False
7,202,Министерство по чрезвычайным ситуациям Республики Казахстан,237734294.0,237734294.0,232096288.1,182614622.4,202982132.4,150214319.215,192022189.718,41807870.50299999,82.25755267613225,64.72069003976458,0,True,True,False
8,204,Министерство иностранных дел Республики Казахстан,112112109.0,112112109.0,110039033.0,92507050.0,93525534.0,90232316.89,92604476.269,2372159.378999993,97.54101648468955,82.00028156372476,0,True,True,False
9,207,Министерство экологии и природных ресурсов Республики Казахстан,88857893.0,88857893.0,85928731.2,74750842.7,80991888.5,63640830.842,74060328.966,10419498.124000005,85.13727543836774,74.06234207494036,0,True,True,False
10,208,Министерство обороны Республики Казахстан,575039724.0,575039724.0,566523283.9,445139241.5,493418260.0,437076285.85,468150358.185,31074072.33499998,98.18866662421628,77.15063056916662,0,True,True,False
11,211,Министерство торговли и интеграции Республики Казахстан,20755203.0,20755203.0,19807780.8,15240207.8,19221592.8,14765256.196,17609624.084,2844367.8879999984,96.88356215195438,74.54270796453886,0,True,True,False
12,212,Министерство сельского хозяйства Республики Казахстан,499556079.0,499556079.0,567078689.9,381132270.0,554991543.3,378398459.293,404159648.109,25761188.816000044,99.28271339842202,66.72768101367514,0,True,True,False
13,213,Министерство труда и социальной защиты населения Республики  Казахстан,5455884724.0,5455884724.0,5387204875.7,4462919085.4,4497091638.9,4459538425.364,4468331119.85,8792694.486000061,99.92425002624272,82.78018988064825,0,True,True,False
