id,code,name,utv,utch,plg,plgp,plgo,sumrg,obz,obzsumrg,plgpsumrg,plgsumrg,level,isLeaf,loaded,expanded
1,0,Итого,27000467208.0,27000467208.0,27064452782.0,13086348179.8,19051820559.8,12513982788.154,13802373193.489,1288390405.335001,95.62624053875092,46.237708513644094,0,True,True,False
2,101,Администрация Президента Республики Казахстан,18409928.0,18409928.0,18409928.0,7443584.5,10491168.5,7221920.869,10148071.31,2926150.4410000006,97.02208484366638,39.22840365806971,0,True,True,False
3,106,Национальный центр по правам человека,1300889.0,1300889.0,1303191.9,762809.0,802969.9,595277.986,632400.95,37122.96399999992,78.03761964004096,45.67845963437925,0,True,True,False
4,107,Аппарат Высшего Судебного Совета Республики Казахстан      ,823560.0,823560.0,750323.0,349363.3,387017.3,342727.711,372002.171,29274.459999999963,98.10066226189186,45.677356418502434,0,True,True,False
5,109,Аппарат Правительства Республики Казахстан,6150082.0,6150082.0,6150082.0,3176126.0,3829486.0,3021172.423,3735833.826,714661.4029999999,95.12130258686211,49.124099857530354,0,True,True,False
6,201,Министерство внутренних дел Республики Казахстан,598149910.0,598149910.0,599476126.5,287332874.6,382378613.3,249763754.592,352541512.412,102777757.82,86.92487935454636,41.66366991963941,0,True,True,False
7,202,Министерство по чрезвычайным ситуациям Республики Казахстан,237734294.0,237734294.0,228359116.8,94946297.9,155816155.7,80752582.138,141091518.895,60338936.757000014,85.05079600159955,35.36210126820739,0,True,True,False
8,204,Министерство иностранных дел Республики Казахстан,112112109.0,112112109.0,109922453.3,61685601.2,65153282.4,60496578.407,64203041.472,3706463.065000005,98.07244677871438,55.03568796985721,0,True,True,False
9,207,Министерство экологии и природных ресурсов Республики Казахстан,88857893.0,88857893.0,87406825.6,37297158.1,65652990.3,34379365.918,56152628.539,21773262.621,92.17690480819769,39.332587223028035,0,True,True,False
10,208,Министерство обороны Республики Казахстан,575039724.0,575039724.0,567754299.0,260866725.4,346145061.5,252357334.509,312961545.522,60604211.01300001,96.7380313154343,44.44833530164075,0,True,True,False
11,211,Министерство торговли и интеграции Республики Казахстан,20755203.0,20755203.0,19703539.0,3382195.1,17825651.0,3263585.892,7324100.16,4060514.268,96.49312932893788,16.56345031214951,0,True,True,False
12,212,Министерство сельского хозяйства Республики Казахстан,499556079.0,499556079.0,569476420.5,241770239.5,508687670.5,241432284.956,276135137.506,34702852.54999998,99.86021664837702,42.39548403848268,0,True,True,False
13,213,Министерство труда и социальной защиты населения Республики Казахстан,5455884724.0,5455884724.0,5453289199.4,2683866584.9,2730795491.5,2681834585.208,2697213939.906,15379354.697999954,99.92428834937502,49.178293817666415,0,True,True,False
14,217,Министерство финансов Республики Казахстан,10932084632.0,10932084632.0,10775471756.1,6024422452.3,8359275899.7,6024344124.277,6038170398.732,13826274.454999924,99.99869982519287,55.90793851662797,0,True,True,False
15,221,Министерство юстиции Республики Казахстан,46094819.0,46094819.0,44318349.3,16468863.7,36960416.7,16261035.44,31593182.687,15332147.247,98.73805343352255,36.691428486936,0,True,True,False
16,223,"Министерство цифрового развития, инноваций и аэрокосмической промышленности Республики Казахстан",208642336.0,208642336.0,222148710.2,58204621.4,161344361.6,45076984.621,160376300.013,115299315.39200002,77.44571399445613,20.291355543058202,0,True,True,False
17,224,Министерство просвещения Республики Казахстан ,1019465418.0,1019465418.0,1017203643.4,272917570.9,967693907.2,257447759.497,296047848.483,38600088.98599997,94.33169093804213,25.30936269914269,0,True,True,False
18,226,Министерство здравоохранения Республики Казахстан,2365813005.0,2365813005.0,2410143754.3,1234116854.2,1362277353.0,828199382.303,880960453.736,52761071.43299997,67.10866799075274,34.36306987188577,0,True,True,False
19,227,Министерство науки и высшего образования Республики Казахстан,713054201.0,713054201.0,666572452.5,294150230.2,478043722.6,285987111.777,469256990.552,183269878.77499998,97.22484717504737,42.90413003183626,0,True,True,False
20,228,Министерство транспорта Республики Казахстан,766165322.0,766165322.0,778591056.4,298068335.4,639815426.5,297292303.374,505138472.019,207846168.64499998,99.7396462710611,38.183369938591554,0,True,True,False
21,229,Министерство промышленности и строительства Республики Казахстан,1051115588.0,1051115588.0,1084107530.5,209146488.8,841329529.5,208965111.354,220240065.928,11274954.574000001,99.91327731723317,19.275312224574574,0,True,True,False
