id,code,name,utv,utch,plg,plgp,plgo,sumrg,obz,obzsumrg,plgpsumrg,plgsumrg,level,isLeaf,loaded,expanded
1,0,Итого,23548453455.0,25068832180.0,25068832180.0,0.0,16081031388.7,10086939988.14,11158150378.258,1071210390.118,0.0,40.23697600156817,0,True,True,False
2,101,Администрация Президента Республики Казахстан,12553558.0,14769262.0,14769262.0,0.0,7640786.0,5359322.033,6246959.036,887637.0030000005,0.0,36.286999533219735,0,True,True,False
3,104,Канцелярия Премьер-Министра Республики Казахстан,5949682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,True,False
4,106,Национальный центр по правам человека,970419.0,1057300.0,1062199.4,0.0,607448.8,332772.895,376601.545,43828.649999999965,0.0,31.328665314629255,0,True,True,False
5,107,Аппарат Высшего Судебного Совета Республики Казахстан      ,638857.0,679284.0,679284.0,0.0,366989.9,214425.899,247690.031,33264.13199999998,0.0,31.56645806466809,0,True,True,False
6,108,Канцелярия Первого Президента Республики Казахстан – Елбасы,1678654.0,1549428.0,1549428.0,0.0,770546.0,574657.773,647176.122,72518.34899999993,0.0,37.088381841557016,0,True,True,False
7,109,Аппарат Правительства Республики Казахстан,0.0,6016388.0,6016388.0,0.0,3398271.1,2112882.394,2853189.292,740306.898,0.0,35.1187854573209,0,True,True,False
8,201,Министерство внутренних дел Республики Казахстан,553534679.0,604818113.0,604958831.4,0.0,352785025.1,208579372.211,287711168.931,79131796.72,0.0,34.47827544368666,0,True,True,False
9,202,Министерство по чрезвычайным ситуациям Республики Казахстан,201408483.0,286725325.0,287190242.8,0.0,201406469.2,92115878.108,142427079.85,50311201.742,0.0,32.07486341106293,0,True,True,False
10,204,Министерство иностранных дел Республики Казахстан,95413104.0,101371338.0,102024670.5,0.0,52943260.2,48295255.912,51522145.501,3226889.5890000015,0.0,47.33684085948604,0,True,True,False
11,207,Министерство экологии и природных ресурсов Республики Казахстан,135475649.0,178247936.0,179944344.5,0.0,139119055.8,50791218.491,99551525.343,48760306.852,0.0,28.226071028867484,0,True,True,False
12,208,Министерство обороны Республики Казахстан,545738197.0,564260219.0,564443393.6,0.0,305215417.0,200169259.955,261339934.131,61170674.176,0.0,35.463123888885924,0,True,True,False
13,209,Министерство информации и общественного развития Республики Казахстан,67983620.0,80270756.0,81504624.1,0.0,73255849.3,27785791.89,68618342.512,40832550.621999994,0.0,34.09106194503632,0,True,True,False
14,211,Министерство торговли и интеграции Республики Казахстан,24044116.0,25634360.0,25703738.2,0.0,23457697.2,6163451.146,12993409.693,6829958.547,0.0,23.978812334775494,0,True,True,False
15,212,Министерство сельского хозяйства Республики Казахстан,290542330.0,488658432.0,489785256.4,0.0,277214724.3,221449336.41,257595750.699,36146414.289000005,0.0,45.213557067374396,0,True,True,False
16,213,Министерство труда и социальной защиты населения Республики Казахстан,4663442896.0,4715889660.0,4716062551.3,0.0,1989302966.6,1961659168.429,1980033564.951,18374396.522000074,0.0,41.5952745980492,0,True,True,False
17,217,Министерство финансов Республики Казахстан,10514289184.0,9993105257.0,9946941960.5,0.0,7164057812.5,4138677029.468,4149857853.349,11180823.881000042,0.0,41.60753170072747,0,True,True,False
18,221,Министерство юстиции Республики Казахстан,47387933.0,50160974.0,50203546.9,0.0,39385469.4,13453511.122,28477905.314,15024394.192,0.0,26.797929534337346,0,True,True,False
19,223,"Министерство цифрового развития, инноваций и аэрокосмической промышленности Республики Казахстан",172663892.0,180974993.0,181186586.3,0.0,135301735.3,46354951.118,133476951.198,87122000.08,0.0,25.584096518738814,0,True,True,False
20,224,Министерство просвещения Республики Казахстан ,685049619.0,728606735.0,732853684.4,0.0,652644840.9,355922369.617,388817829.231,32895459.614000022,0.0,48.56663440375548,0,True,True,False
21,226,Министерство здравоохранения Республики Казахстан,2008824397.0,2146671505.0,2148795590.9,0.0,959446294.6,864620723.234,924835137.048,60214413.81400001,0.0,40.23745799254283,0,True,True,False
22,227,Министерство науки и высшего образования Республики Казахстан,563766717.0,571952353.0,566222005.4,0.0,367590699.7,192138855.25,334981742.605,142842887.35500002,0.0,33.93348429018863,0,True,True,False
23,240,Министерство культуры и спорта Республики Казахстан  ,160202919.0,206949513.0,207175740.2,0.0,166140635.2,75574948.93,150781599.803,75206650.873,0.0,36.478667269170934,0,True,True,False
24,241,Министерство энергетики Республики Казахстан,102282012.0,176951739.0,183977000.9,0.0,169388885.3,67402029.416,70266031.483,2864002.0670000017,0.0,36.63611706152125,0,True,True,False
25,243,Министерство национальной экономики Республики Казахстан  ,330821877.0,709401849.0,708978760.7,0.0,625722169.2,381142140.995,384668029.95,3525888.9549999833,0.0,53.75931722110896,0,True,True,False
26,249,Министерство индустрии и инфраструктурного развития Республики Казахстан,1443516676.0,2105931670.0,2138999314.0,0.0,1654383670.4,760333912.271,936916784.852,176582872.58099997,0.0,35.5462438577949,0,True,True,False
27,406,Высшая аудиторская палата Республики Казахстан,3128965.0,3638135.0,3638135.0,0.0,2189986.0,1284149.431,1986703.602,702554.1709999999,0.0,35.29691534261373,0,True,True,False
28,410,Комитет национальной безопасности Республики Казахстан,427015657.0,543342012.0,543449780.7,0.0,296371009.2,157585469.51,157585469.51,0.0,0.0,28.99724594736596,0,True,True,False
29,501,Верховный Суд Республики Казахстан,81021975.0,81021975.0,81108011.3,0.0,49455617.4,29247361.423,35096721.098,5849359.674999997,0.0,36.059768886233314,0,True,True,False
30,502,Генеральная прокуратура Республики Казахстан,58955812.0,62299546.0,62312041.5,0.0,39330038.0,18934925.561,25902879.807,6967954.245999999,0.0,30.387265615426834,0,True,True,False
31,608,Агентство Республики Казахстан по делам государственной службы,8398055.0,8963933.0,8142115.6,0.0,5846021.6,3094513.629,4742185.178,1647671.549,0.0,38.00626005604735,0,True,True,False
32,624,Агентство Республики Казахстан по противодействию коррупции (Антикоррупционная служба),31210481.0,34047970.0,34059904.6,0.0,18280055.4,12134467.906,13078486.441,944018.5350000001,0.0,35.626840557856404,0,True,True,False
33,625,Агентство Республики Казахстан по регулированию и развитию финансового рынка,9198090.0,9631888.0,9631888.0,0.0,5829779.5,4538952.325,5300936.41,761984.085,0.0,47.12422242658968,0,True,True,False
34,626,ГУ Агентство по стратегическому планированию и реформам Республики Казахстан,21871831.0,24034138.0,24222156.0,0.0,14462547.3,8491901.082,10278231.369,1786330.2870000005,0.0,35.058403067010225,0,True,True,False
35,627,ГУ Агентство по защите и развитию конкуренции Республики Казахстан,3452774.0,3548378.0,3560193.6,0.0,1852801.4,1404212.213,1602992.902,198780.689,0.0,39.44201834978862,0,True,True,False
36,628,Агентство Республики Казахстан по финансовому мониторингу,24373959.0,27138346.0,27157774.2,0.0,14537791.4,9752978.496,11623049.107,1870070.6110000014,0.0,35.9122895130338,0,True,True,False
