id,code,name,utv,utch,plg,plgp,plgo,sumrg,obz,obzsumrg,plgpsumrg,plgsumrg,level,isLeaf,loaded,expanded,parentCode,parent_id
1,1.0,I. ДОХОДЫ,11322343822.0,12872991000.4,13044505051.1,11586722536.7,0.0,11999687612.187,0.0,0.0,103.56412328144535,91.99036349159991,0,False,True,False,,
6,1.0,НАЛОГОВЫЕ ПОСТУПЛЕНИЯ,4936683052.7,5620636349.8,5620434358.6,4919616166.3,0.0,5344970364.606,0.0,0.0,108.64608505882491,95.09888424241618,1,False,True,False,1.0,1.0
7,1.0,Налоговые поступления,4936683052.7,5620636349.8,5620434358.6,4919616166.3,0.0,5344970364.606,0.0,0.0,108.64608505882491,95.09888424241618,2,False,True,False,1.0,6.0
8,1.0,Подоходный налог,2442004101.2,2885362450.7,2885276565.7,2499297263.7,0.0,2731266112.105,0.0,0.0,109.2813628764427,94.66219441748264,3,False,True,False,1.0,7.0
9,1.0,Корпоративный подоходный налог,860433764.0,1030070686.3,1029984686.3,851317689.1,0.0,930554068.588,0.0,0.0,109.30749830556998,90.34639844314742,4,False,True,False,1.0,8.0
10,2.0,Индивидуальный подоходный налог,1581570337.2,1855291764.4,1855291879.4,1647979574.6,0.0,1800712043.517,0.0,0.0,109.26786176667702,97.05815367980529,4,False,True,False,1.0,8.0
11,3.0,Социальный налог,1105115706.7,1222823066.6,1222823066.6,1092486662.9,0.0,1176660398.452,0.0,0.0,107.7047838120569,96.22491025816572,3,False,True,False,1.0,7.0
12,1.0,Социальный налог,1105115706.7,1222823066.6,1222823066.6,1092486662.9,0.0,1176660398.452,0.0,0.0,107.7047838120569,96.22491025816572,4,False,True,False,3.0,11.0
13,4.0,Hалоги на собственность,484042870.9,488201436.7,488115037.5,447059247.9,0.0,482062428.846,0.0,0.0,107.82965146351916,98.76000364893491,3,False,True,False,1.0,7.0
14,1.0,Hалоги на имущество,379016099.8,382143088.7,382073852.7,351196629.2,0.0,378728513.588,0.0,0.0,107.83945006838923,99.12442605314143,4,False,True,False,4.0,13.0
15,3.0,Земельный налог,16719974.2,15996102.4,15996104.4,14302133.6,0.0,14901132.913,0.0,0.0,104.18818149622095,93.15476156182126,4,False,True,False,4.0,13.0
16,4.0,Hалог на транспортные средства,87704866.1,89587705.1,89587120.1,81244460.8,0.0,87352813.672,0.0,0.0,107.51848533654125,97.5059959227331,4,False,True,False,4.0,13.0
17,5.0,Единый земельный налог,601930.8,474540.5,457960.3,316024.3,0.0,1079968.673,0.0,0.0,341.73595922845175,235.82146159830884,4,False,True,False,4.0,13.0
18,5.0,"Внутренние налоги на товары, работы и услуги",860971549.4,947045286.7,947015579.7,811600855.8,0.0,859677409.654,0.0,0.0,105.92366968447942,90.7775360914688,3,False,True,False,1.0,7.0
