id,code,name,utv,utch,plg,plgp,plgo,sumrg,obz,obzsumrg,plgpsumrg,plgsumrg,level,isLeaf,loaded,expanded,parentCode,parent_id
1,1.0,I. ДОХОДЫ,11336443609.0,12510857967.8,12633584765.2,5861349946.7,0.0,6413180466.115,0.0,0.0,109.41473422390837,50.76295117582546,0,False,True,False,,
6,1.0,НАЛОГОВЫЕ ПОСТУПЛЕНИЯ,4936683052.7,5287324794.1,5288019101.3,2443523840.2,0.0,2947450004.489,0.0,0.0,120.62292808437482,55.7382631950857,1,False,True,False,1.0,1.0
7,1.0,Налоговые поступления,4936683052.7,5287324794.1,5288019101.3,2443523840.2,0.0,2947450004.489,0.0,0.0,120.62292808437482,55.7382631950857,2,False,True,False,1.0,6.0
8,1.0,Подоходный налог,2442004101.2,2678693408.1,2679119124.1,1281979932.2,0.0,1589026844.075,0.0,0.0,123.95099206803324,59.311541236853515,3,False,True,False,1.0,7.0
9,1.0,Корпоративный подоходный налог,860433764.0,956744987.1,957130703.1,511730556.0,0.0,623361251.273,0.0,0.0,121.81435014269502,65.12812192253662,4,False,True,False,1.0,8.0
10,2.0,Индивидуальный подоходный налог,1581570337.2,1721948421.0,1721988421.0,770249376.2,0.0,965665592.802,0.0,0.0,125.37051280275999,56.07851835851573,4,False,True,False,1.0,8.0
11,3.0,Социальный налог,1105115706.7,1166581774.7,1166891774.7,516345753.4,0.0,598115292.325,0.0,0.0,115.83619859107377,51.25713500540968,3,False,True,False,1.0,7.0
12,1.0,Социальный налог,1105115706.7,1166581774.7,1166891774.7,516345753.4,0.0,598115292.325,0.0,0.0,115.83619859107377,51.25713500540968,4,False,True,False,3.0,11.0
13,4.0,Hалоги на собственность,484042870.9,491472227.7,491430818.9,224866289.1,0.0,256085941.164,0.0,0.0,113.88365156420417,52.1102729652188,3,False,True,False,1.0,7.0
14,1.0,Hалоги на имущество,379016099.8,385395129.7,385394868.2,159312377.0,0.0,174336604.136,0.0,0.0,109.43067162697598,45.23583953005008,4,False,True,False,4.0,13.0
15,3.0,Земельный налог,16719974.2,16729059.5,16729059.5,8045159.9,0.0,8640932.876,0.0,0.0,107.40535904078176,51.652233504220604,4,False,True,False,4.0,13.0
16,4.0,Hалог на транспортные средства,87704866.1,88801000.8,88799853.5,57440108.5,0.0,72995677.517,0.0,0.0,127.08137122860764,82.20247516174112,4,False,True,False,4.0,13.0
17,5.0,Единый земельный налог,601930.8,547037.7,507037.7,68643.7,0.0,112726.635,0.0,0.0,164.21992841294977,22.23239711761078,4,False,True,False,4.0,13.0
18,5.0,"Внутренние налоги на товары, работы и услуги",860971549.4,896390665.0,896390665.0,394385674.6,0.0,457599443.084,0.0,0.0,116.0284139499016,51.049108491552616,3,False,True,False,1.0,7.0
19,2.0,Акцизы,701769042.5,709836390.5,709836390.5,303891685.8,0.0,319403695.269,0.0,0.0,105.1044533937032,44.9968048332963,4,False,True,False,5.0,18.0
20,3.0,Поступления за использование природных и других ресурсов,124512693.3,130712200.9,130712200.9,57193873.7,0.0,70777385.536,0.0,0.0,123.74994200821196,54.14749736342325,4,False,True,False,5.0,18.0
21,4.0,Сборы за ведение предпринимательской и профессиональной деятельности,34689813.6,55842073.6,55842073.6,33300115.1,0.0,67418362.279,0.0,0.0,202.4568445981137,120.73040618427177,4,False,True,False,5.0,18.0
22,7.0,Прочие налоги,99189.0,99830.0,99830.0,46009.3,0.0,72883.981,0.0,0.0,158.41141030183027,73.00809476109386,3,False,True,False,1.0,7.0
23,1.0,Прочие налоги,99189.0,99830.0,99830.0,46009.3,0.0,72883.981,0.0,0.0,158.41141030183027,73.00809476109386,4,False,True,False,7.0,22.0
24,8.0,"Обязательные платежи, взимаемые за совершение юридически значимых действий и (или) выдачу документов уполномоченными на то государственными органами или должностными лицами",44449635.5,54086888.6,54086888.6,25900181.6,0.0,46549599.86,0.0,0.0,179.72692461739342,86.06448081023466,3,False,True,False,1.0,7.0
