id,code,name,utv,utch,plg,plgp,plgo,sumrg,obz,obzsumrg,plgpsumrg,plgsumrg,level,isLeaf,loaded,expanded,parentCode,parent_id
1,1.0,I. ДОХОДЫ,13330085469.0,14471020282.8,14757089648.8,11800569655.4,0.0,12078931784.452,0.0,0.0,102.35888721630164,81.85172057577235,0,False,True,False,,
6,1.0,НАЛОГОВЫЕ ПОСТУПЛЕНИЯ,5945667779.0,6805140676.6,6849666773.5,5419068468.6,0.0,5903657236.157,0.0,0.0,108.94228907357193,86.18896993642197,1,False,True,False,1.0,1.0
7,1.0,Налоговые поступления,5945667779.0,6805140676.6,6849666773.5,5419068468.6,0.0,5903657236.157,0.0,0.0,108.94228907357193,86.18896993642197,2,False,True,False,1.0,6.0
8,1.0,Подоходный налог,3061110392.0,3639812970.1,3637880229.7,2912161044.0,0.0,3202397842.986,0.0,0.0,109.96637186614326,88.02922693389738,3,False,True,False,1.0,7.0
9,1.0,Корпоративный подоходный налог,1161215341.0,1408844223.2,1407946387.2,1121671364.1,0.0,1182682749.45,0.0,0.0,105.43932806905114,84.0005528763077,4,False,True,False,1.0,8.0
10,2.0,Индивидуальный подоходный налог,1899895051.0,2230968746.9,2229933842.5,1790489679.9,0.0,2019715093.536,0.0,0.0,112.80238675538203,90.57287059564413,4,False,True,False,1.0,8.0
11,3.0,Социальный налог,1299172830.0,1481076988.4,1481076988.4,1198600501.8,0.0,1295024930.195,0.0,0.0,108.04475121195047,87.4380562481096,3,False,True,False,1.0,7.0
12,1.0,Социальный налог,1299172830.0,1481076988.4,1481076988.4,1198600501.8,0.0,1295024930.195,0.0,0.0,108.04475121195047,87.4380562481096,4,False,True,False,3.0,11.0
13,4.0,Hалоги на собственность,540637353.0,638296075.5,678112537.6,499068281.7,0.0,532248111.756,0.0,0.0,106.64835479886199,78.48964327362998,3,False,True,False,1.0,7.0
14,1.0,Hалоги на имущество,426895264.0,512880584.3,552692179.2,396622623.4,0.0,407510144.781,0.0,0.0,102.7450580825844,73.73184570312804,4,False,True,False,4.0,13.0
15,3.0,Земельный налог,16443038.0,16125729.5,16125946.4,11679737.6,0.0,13319173.108,0.0,0.0,114.03657825326485,82.59467554722865,4,False,True,False,4.0,13.0
16,4.0,Hалог на транспортные средства,96011942.0,107055444.7,107052093.1,89206054.8,0.0,108185798.922,0.0,0.0,121.2762958350222,101.05902256478161,4,False,True,False,4.0,13.0
17,5.0,Единый земельный налог,1287109.0,2234317.0,2242318.9,1559865.9,0.0,3232994.945,0.0,0.0,207.2610821866162,144.18087208737347,4,False,True,False,4.0,13.0
18,5.0,"Внутренние налоги на товары, работы и услуги",945959697.0,939301278.4,945923653.6,722744276.7,0.0,774225714.287,0.0,0.0,107.12305019170275,81.84864722860546,3,False,True,False,1.0,7.0
19,2.0,Акцизы,755671050.0,721665690.8,728265690.8,559701293.1,0.0,583655473.807,0.0,0.0,104.27981514466865,80.14320613756422,4,False,True,False,5.0,18.0
20,3.0,Поступления за использование природных и других ресурсов,137899905.0,150079507.2,150079535.4,110913641.0,0.0,114942328.419,0.0,0.0,103.63227406717269,76.58760943832186,4,False,True,False,5.0,18.0
21,4.0,Сборы за ведение предпринимательской и профессиональной деятельности,52388742.0,67556080.4,67578427.4,52129342.6,0.0,75627912.061,0.0,0.0,145.07743295615626,111.9113228447219,4,False,True,False,5.0,18.0
22,7.0,Прочие налоги,105983.0,256316.4,256316.4,142706.2,0.0,516951.529,0.0,0.0,362.2488224057539,201.68492105850424,3,False,True,False,1.0,7.0
23,1.0,Прочие налоги,105983.0,256316.4,256316.4,142706.2,0.0,516951.529,0.0,0.0,362.2488224057539,201.68492105850424,4,False,True,False,7.0,22.0
24,8.0,"Обязательные платежи, взимаемые за совершение юридически значимых действий и (или) выдачу документов уполномоченными на то государственными органами или должностными лицами",98681524.0,106397047.8,106417047.8,86351658.2,0.0,99243685.404,0.0,0.0,114.92968111178668,93.25919808498954,3,False,True,False,1.0,7.0
25,1.0,Государственная пошлина,98681524.0,106397047.8,106417047.8,86351658.2,0.0,99243685.404,0.0,0.0,114.92968111178668,93.25919808498954,4,False,True,False,8.0,24.0
26,2.0,НЕНАЛОГОВЫЕ ПОСТУПЛЕНИЯ,75843474.0,362580981.9,362487109.1,292763066.0,0.0,353552999.524,0.0,0.0,120.76420853032054,97.53533040162944,1,False,True,False,1.0,1.0
27,2.0,Неналоговые поступления,75843474.0,362580981.9,362487109.1,292763066.0,0.0,353552999.524,0.0,0.0,120.76420853032054,97.53533040162944,2,False,True,False,2.0,26.0
28,1.0,Доходы от государственной собственности,13564808.0,18865817.4,18859765.6,15564858.5,0.0,21170003.664,0.0,0.0,136.0115394817113,112.24955873258573,3,False,True,False,2.0,27.0
29,1.0,Поступления части чистого дохода государственных предприятий,1247902.0,3544334.8,3544334.8,3173553.1,0.0,4732920.091,0.0,0.0,149.1363132067965,133.53479166245808,4,False,True,False,1.0,28.0
30,3.0,"Дивиденды на государственные пакеты акций, находящиеся в государственной собственности",2278043.0,2946797.9,2946797.9,2584434.4,0.0,2752568.513,0.0,0.0,106.50564444584083,93.40879851312503,4,False,True,False,1.0,28.0
31,4.0,"Доходы на доли участия в юридических лицах, находящиеся в государственной собственности",539494.0,734213.0,734213.0,360550.0,0.0,1056434.16,0.0,0.0,293.0062848426016,143.88660511323008,4,False,True,False,1.0,28.0
32,5.0,"Доходы от аренды  имущества, находящегося в государственной собственности",8708016.0,10258523.1,10252500.1,8477808.3,0.0,10360773.908,0.0,0.0,122.21052353825928,101.0560722452468,4,False,True,False,1.0,28.0
33,6.0,Вознаграждения за размещение бюджетных средств на банковских счетах,2000.0,394518.0,394518.0,359518.0,0.0,1064649.305,0.0,0.0,296.1324064441836,269.8607680764883,4,False,True,False,1.0,28.0
