id,code,name,utv,utch,plg,plgp,plgo,sumrg,obz,obzsumrg,plgpsumrg,plgsumrg,level,isLeaf,loaded,expanded,parentCode,parent_id
1,1.0,I. ДОХОДЫ,15378585236.0,15492062310.5,15526299517.3,3361311641.3,0.0,3758865779.639,0.0,0.0,111.82735136648157,24.209669377115436,0,False,True,False,,
6,1.0,НАЛОГОВЫЕ ПОСТУПЛЕНИЯ,7374869967.0,7435515450.6,7436221228.5,1646827746.2,0.0,2068974349.555,0.0,0.0,125.63392585102413,27.82292626832384,1,False,True,False,1.0,1.0
7,1.0,Налоговые поступления,7374869967.0,7435515450.6,7436221228.5,1646827746.2,0.0,2068974349.555,0.0,0.0,125.63392585102413,27.82292626832384,2,False,True,False,1.0,6.0
8,1.0,Подоходный налог,3915522387.0,3947652849.0,3947739396.5,826453000.4,0.0,1070679685.642,0.0,0.0,129.55118864881553,27.1213364942794,3,False,True,False,1.0,7.0
9,1.0,Корпоративный подоходный налог,1486104718.0,1487709724.0,1487709724.0,272674338.6,0.0,373078022.325,0.0,0.0,136.82183084792857,25.077339773104825,4,False,True,False,1.0,8.0
10,2.0,Индивидуальный подоходный налог,2429417669.0,2459943125.0,2460029672.5,553778661.8,0.0,697601663.317,0.0,0.0,125.97120680842384,28.357449144426937,4,False,True,False,1.0,8.0
11,3.0,Социальный налог,1606757875.0,1615185775.5,1615237766.7,393719243.7,0.0,477668782.355,0.0,0.0,121.32218325578381,29.572660583023502,3,False,True,False,1.0,7.0
12,1.0,Социальный налог,1606757875.0,1615185775.5,1615237766.7,393719243.7,0.0,477668782.355,0.0,0.0,121.32218325578381,29.572660583023502,4,False,True,False,3.0,11.0
13,4.0,Hалоги на собственность,718827770.0,741517277.1,742084520.1,182754039.4,0.0,242102545.476,0.0,0.0,132.4745249247826,32.62465917539627,3,False,True,False,1.0,7.0
14,1.0,Hалоги на имущество,580854211.0,603615304.3,604206021.8,140455644.8,0.0,160273842.617,0.0,0.0,114.10993331397957,26.526356380812892,4,False,True,False,4.0,13.0
15,3.0,Земельный налог,17338101.0,17326376.2,17326507.2,3935469.6,0.0,5009608.901,0.0,0.0,127.29380252359208,28.91297618829951,4,False,True,False,4.0,13.0
16,4.0,Hалог на транспортные средства,117147105.0,117063127.6,117038749.3,37769886.6,0.0,75236414.461,0.0,0.0,199.19682380248395,64.28333770736903,4,False,True,False,4.0,13.0
17,5.0,Единый земельный налог,3488353.0,3512469.0,3513241.8,593038.4,0.0,1582679.497,0.0,0.0,266.8763940075381,45.048977186825,4,False,True,False,4.0,13.0
18,5.0,"Внутренние налоги на товары, работы и услуги",1018478443.0,1015882581.0,1015882577.2,219962879.3,0.0,247107031.94,0.0,0.0,112.34033339006213,24.324369517300152,3,False,True,False,1.0,7.0
19,2.0,Акцизы,781322765.0,772317492.0,772317492.0,164238156.1,0.0,179365774.671,0.0,0.0,109.21078203154524,23.224357408572068,4,False,True,False,5.0,18.0
20,3.0,Поступления за использование природных и других ресурсов,148897322.0,155308660.0,155308660.3,41281763.3,0.0,47772743.504,0.0,0.0,115.72360210688966,30.75987096387309,4,False,True,False,5.0,18.0
21,4.0,Сборы за ведение предпринимательской и профессиональной деятельности,88257946.0,88256429.0,88256424.9,14442959.9,0.0,19968513.765,0.0,0.0,138.25776643608904,22.625563847193632,4,False,True,False,5.0,18.0
22,5.0,Налог на игорный бизнес,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,False,True,False,5.0,18.0
23,7.0,Прочие налоги,98283.0,98283.0,98283.0,14076.8,0.0,81366.838,0.0,0.0,578.0208428051831,82.78831334004863,3,False,True,False,1.0,7.0
24,1.0,Прочие налоги,98283.0,98283.0,98283.0,14076.8,0.0,81366.838,0.0,0.0,578.0208428051831,82.78831334004863,4,False,True,False,7.0,23.0
25,8.0,"Обязательные платежи, взимаемые за совершение юридически значимых действий и (или) выдачу документов уполномоченными на то государственными органами или должностными лицами",115185209.0,115178685.0,115178685.0,23924506.6,0.0,31334937.304,0.0,0.0,130.9742258341913,27.2055001357239,3,False,True,False,1.0,7.0
26,1.0,Государственная пошлина,115185209.0,115178685.0,115178685.0,23924506.6,0.0,31334937.304,0.0,0.0,130.9742258341913,27.2055001357239,4,False,True,False,8.0,25.0
27,2.0,НЕНАЛОГОВЫЕ ПОСТУПЛЕНИЯ,98549268.0,135748513.7,135748509.3,20461189.2,0.0,104809970.276,0.0,0.0,512.2379215182664,77.20892908250889,1,False,True,False,1.0,1.0
28,2.0,Неналоговые поступления,98549268.0,135748513.7,135748509.3,20461189.2,0.0,104809970.276,0.0,0.0,512.2379215182664,77.20892908250889,2,False,True,False,2.0,27.0
29,1.0,Доходы от государственной собственности,17438216.0,17471880.6,17471876.2,2984800.3,0.0,6250902.924,0.0,0.0,209.4244939602827,35.77694148267832,3,False,True,False,2.0,28.0
30,1.0,Поступления части чистого дохода государственных предприятий,2350390.0,2350390.0,2350390.0,220290.7,0.0,648563.883,0.0,0.0,294.4127387129824,27.593883695897276,4,False,True,False,1.0,29.0
31,3.0,"Дивиденды на государственные пакеты акций, находящиеся в государственной собственности",2226320.0,2226320.0,2226320.0,438.0,0.0,617.262,0.0,0.0,140.92739726027398,0.027725663875812996,4,False,True,False,1.0,29.0
32,4.0,"Доходы на доли участия в юридических лицах, находящиеся в государственной собственности",619527.0,619527.0,619527.0,5216.6,0.0,1252075.751,0.0,0.0,24001.75882758885,202.10188595493014,4,False,True,False,1.0,29.0
